stationId,stationName,stationLatitude,stationLongitude,parkingQRBikeCnt,parkingELECBikeCnt,parkingTotBikeCnt
ST-2542,3860. 건국대학교 정문 앞,37.5465126,127.07571411,0.0,0.0,0.0
ST-2543,3863. 동일로58길 입구,37.55775452,127.07297516,4.0,0.0,4.0
ST-2544,3864. 광진소방서 앞,37.5450058,127.08337402,9.0,4.0,13.0
ST-2545,3865. 이튼타워리버 2차,37.53520966,127.06900024,0.0,7.0,7.0
ST-2546,3868. 자양한강도서관,37.52916336,127.07798767,36.0,0.0,36.0
ST-2547,3873. 동서울우편집중국 앞,37.53470993,127.08447266,5.0,0.0,5.0
ST-2548,3878. 장로회신학대학교 주기철 기념관,37.54983902,127.10302734,1.0,0.0,1.0
ST-2843,3879. 중랑천 뚝방길 산책로 입구,37.56628036,127.0774765,23.0,4.0,27.0
ST-2830,3880. 홍련봉 공원,37.54896927,127.09352875,12.0,2.0,14.0
ST-2865,3881. 신자초교입구 교차로,37.53298569,127.07579041,35.0,2.0,37.0
ST-2891,3882. 자양2동 주민센터,37.52879333,127.08463287,30.0,1.0,31.0
ST-3012,3886.광진구 민방위교육센터,37.5391922,127.09801483,8.0,4.0,12.0
ST-3188,3890. 웰츠타워 오피스텔,37.53803253,127.08355713,4.0,0.0,4.0
ST-3186,3891. 군자역4번출구,37.55681229,127.08107758,12.0,1.0,13.0
ST-2462,3902. 항동지구5단지 501동 앞,37.47819901,126.82487488,22.0,0.0,22.0
ST-2463,3903. 현대아파트 앞,37.49333954,126.85917664,9.0,1.0,10.0
ST-2464,3904. 테크노마트 앞,37.50624084,126.8911438,2.0,0.0,2.0
ST-2465,3905. 희훈타워빌 앞,37.50191498,126.88924408,11.0,4.0,15.0
ST-2435,3906. 천왕차량사업소 입구,37.47604752,126.84501648,5.0,0.0,5.0
ST-2559,3907. 신도림7차e편한세상아파트 806동 앞,37.50862503,126.88353729,2.0,2.0,4.0
ST-2753,3908. 오류동 다숲오피스텔 앞,37.49267197,126.8416214,22.0,1.0,23.0
ST-2828,3910. 목양전원교회 앞 로터리,37.48389053,126.8221817,16.0,0.0,16.0
ST-2829,3911. 항동하버리안2단지아파트 후문,37.48337555,126.82247925,6.0,0.0,6.0
ST-2855,3912. 삼호아파트 앞,37.49385834,126.8564682,29.0,1.0,30.0
ST-2892,3914. 신도림쌍용플래티넘노블아파트 앞,37.50126266,126.89118195,15.0,0.0,15.0
ST-2949,3915. 동선아파트 앞,37.49382782,126.83907318,18.0,1.0,19.0
ST-3037,3917. 성공회대학교,37.48859024,126.82478333,2.0,0.0,2.0
ST-2997,3918. 이좋은집오피스텔 앞,37.4949913,126.84185028,13.0,1.0,14.0
ST-3013,3919. 구로역·NC신구로점 버스정류장(구로역 방면),37.50096512,126.88237,3.0,0.0,3.0
ST-3055,3920. 개봉역2번출구 B,37.49555206,126.85697937,10.0,0.0,10.0
ST-3067,3922. 서울남부교정시설 앞,37.47715378,126.83985901,22.0,0.0,22.0
ST-3088,3923. 구로공구상가 앞,37.50075531,126.87708282,5.0,0.0,5.0
ST-3103,3924. 오류동 계림웨스트밸리 앞,37.49090958,126.82965088,12.0,1.0,13.0
ST-3124,3925. 중앙유통단지 앞 B,37.50127029,126.87678528,8.0,0.0,8.0
ST-3182,3927. 구로월드아파트 앞,37.50519562,126.87619019,3.0,0.0,3.0
ST-3195,3928.고척아이파크아파트 106동 앞,37.49801254,126.8609848,26.0,2.0,28.0
ST-3194,3929. 고척아이파크아파트 205동 앞,37.50108719,126.86045837,16.0,0.0,16.0
ST-3189,3930. 온수역 2번 출구 앞,37.49179459,126.82500458,9.0,0.0,9.0
ST-3223,3931. 천왕역 3번 출구 뒤,37.48690414,126.83894348,4.0,0.0,4.0
ST-3222,3932. 개봉센트레빌레우스아파트 앞,37.49752045,126.85295105,4.0,2.0,6.0
ST-3237,3933. 오류동부골든아파트 후문 옆,37.49938202,126.84114075,9.0,0.0,9.0
ST-3225,3934. 철도교통관제센터 정문 앞,37.49708176,126.87788391,12.0,11.0,23.0
ST-3252,3935. 고대구로병원 앞,37.49312592,126.88424683,19.0,3.0,22.0
ST-2637,3956. 대륭테크노타운21차 앞,37.46557617,126.88724518,3.0,0.0,3.0
ST-2638,3958. 롯데캐슬2차 마을버스 정류장(18804) 뒤편,37.45739746,126.89341736,8.0,5.0,13.0
ST-2639,3959. 시흥사거리(시흥동 994-3 앞),37.45415115,126.90045166,32.0,5.0,37.0
ST-2641,3963. 에이스 하드웨어(시흥대로 396) 앞,37.46865845,126.89826202,36.0,7.0,43.0
ST-2642,3966. 독산역1번출구 옆,37.46709442,126.88920593,19.0,7.0,26.0
ST-2893,3967. 혜명양로원 담장 옆(2),37.45191956,126.91375732,4.0,1.0,5.0
ST-2894,3968. 독산동 현대홈타운 금천과선교 앞,37.46222305,126.89181519,13.0,0.0,13.0
ST-2895,3969. 독산역 롯데캐슬 104동 앞,37.46239853,126.89175415,13.0,4.0,17.0
ST-2910,3970. 시흥4동주민센터 앞,37.45894241,126.90592957,0.0,0.0,0.0
ST-2911,3971. 순흥안씨묘 건너편,37.45838165,126.90807343,20.0,2.0,22.0
ST-2912,3972. 산기슭공원 앞,37.46272278,126.90721893,3.0,0.0,3.0
ST-2913,3973. 독산2동주민센터 앞,37.4632225,126.90357208,6.0,1.0,7.0
ST-2931,3974.  안천중학교,37.45936584,126.88677979,31.0,2.0,33.0
ST-3029,3975.현대시티아울렛 가산,37.47739792,126.88877869,25.0,5.0,30.0
ST-3032,3980. 금천현대홈타운 후문 서부샛길,37.46139526,126.89003754,15.0,0.0,15.0
ST-2932,3983. 금천구청역 1번 출구,37.45703506,126.89432526,19.0,1.0,20.0
ST-2999,3984. 가산롯데아이티캐슬,37.47636795,126.88083649,6.0,0.0,6.0
ST-2964,3985. 디폴리스 지식산업센터,37.48017502,126.87680054,2.0,0.0,2.0
ST-3196,3986.청년주택 독산동점,37.46754074,126.89282227,9.0,0.0,9.0
ST-3219,3987. LG전자가산A와 가산테라타워 사이,37.47520447,126.89012909,37.0,3.0,40.0
ST-3236,3988. 엘아르베뉴 102동 앞,37.47452545,126.88707733,22.0,1.0,23.0
ST-2698,4002. 상계주공 14단지 상가 앞,37.66963577,127.05970764,12.0,0.0,12.0
ST-2699,4003. 상계초교 입구 교차로 명주빌딩 앞,37.65680313,127.0665741,1.0,0.0,1.0
ST-2700,4004. 당고개입구오거리 당현천변,37.66260529,127.07557678,3.0,1.0,4.0
ST-2701,4005. 중계2차 한화꿈에그린 101동 인근,37.65955734,127.07525635,0.0,0.0,0.0
ST-2702,4007. 노원 을지대학교 병원,37.63666916,127.06969452,21.0,1.0,22.0
ST-2703,4008. 하계 어린이 공원,37.63214493,127.06982422,0.0,0.0,0.0
ST-2704,4009. 월계프라자,37.63284302,127.05213165,0.0,0.0,0.0
ST-2705,4011. 월계 센트럴 아이파크,37.62917328,127.05693054,18.0,5.0,23.0
ST-2706,4013. 중계 롯데마트,37.64584351,127.070755,1.0,0.0,1.0
ST-2707,4014. 당고개역 3번 출구,37.67030334,127.07884216,0.0,0.0,0.0
ST-2754,4016. 노원 마들스타디움,37.64530945,127.05744171,8.0,0.0,8.0
ST-2708,4017. 월계 청백1단지 아파트 정류장,37.63459396,127.05206299,3.0,0.0,3.0
ST-2709,4018. 상계주공15단지 버스정류소,37.66782761,127.05683899,0.0,0.0,0.0
ST-2710,4019. 상계주공10단지 버스정류소,37.66214371,127.05819702,0.0,0.0,0.0
ST-2711,4020. 중계동 성모빌딩 앞 ,37.65116119,127.07659149,1.0,0.0,1.0
ST-2712,4021. 중계본동 입구,37.64426041,127.08331299,1.0,1.0,2.0
ST-2713,4023. 월계역 1번 출구,37.63441086,127.05886841,5.0,3.0,8.0
ST-2714,4024. 꿈의숲 SK뷰 아파트,37.62045288,127.05445099,0.0,0.0,0.0
ST-2715,4025. 한천교 동편,37.62533569,127.07019043,16.0,1.0,17.0
ST-2716,4026. 상계주공1단지아파트,37.64795303,127.05793762,0.0,2.0,2.0
ST-2791,4027. 한내 행복발전소 옆,37.62741089,127.06214142,2.0,0.0,2.0
ST-2717,4028. 한일유앤아이아파트 105동 인근,37.65351868,127.07130432,0.0,0.0,0.0
ST-2718,4029. 청소년수련관 후문,37.6396637,127.06041718,41.0,2.0,43.0
ST-2729,4031. 청암예술학교 앞,37.65153503,127.07327271,1.0,0.0,1.0
ST-2719,4032. 은행사거리 성모빌딩 앞,37.65149689,127.07704163,3.0,0.0,3.0
ST-2720,4033. 녹천역 4번 출구 옆,37.64292908,127.05194855,21.0,0.0,21.0
ST-2804,4035. 휴플러스 수락한신아파트 101동 앞,37.674366,127.05947113,6.0,0.0,6.0
ST-2792,4036. 하계역 6번출구,37.63793945,127.06715393,13.0,0.0,13.0
ST-2835,4037. 물넘이교,37.65408325,127.07195282,0.0,0.0,0.0
ST-2859,4039. 서울시 북부여성발전센터,37.64304352,127.06213379,2.0,0.0,2.0
ST-2861,4040. 공릉로 26길,37.61965561,127.08146667,24.0,3.0,27.0
ST-2896,4041. 공릉역3번출구,37.62500381,127.07301331,5.0,0.0,5.0
ST-2914,4042. 상계문화정보도서관,37.67851257,127.05174255,2.0,0.0,2.0
ST-2954,4043. 상계주공13단지 1301동,37.66674042,127.06388855,0.0,0.0,0.0
ST-2955,4044. 공릉산 백세문 입구,37.62812042,127.08548737,0.0,0.0,0.0
ST-2971,4045. 은하수 공원,37.63000488,127.0440979,18.0,0.0,18.0
ST-2722,4054. 창동한신아파트 버스정류소,37.64601898,127.03527069,1.0,0.0,1.0
ST-2723,4058. 다락원체육공원 전망대 입구,37.69101334,127.04916382,9.0,0.0,9.0
ST-2724,4062. 평화도봉공원 주변,37.66252136,127.04270935,5.0,1.0,6.0
ST-2725,4064. 신창아파트 입구 앞,37.64051056,127.04082489,9.0,0.0,9.0
ST-2726,4065. 창동역 1번출구 앞,37.65373611,127.04929352,16.0,1.0,17.0
ST-2730,4073.방아골종합사회복지관,37.66927338,127.03243256,14.0,0.0,14.0
ST-2549,4076. 도봉통합복지센터 뒤 중랑천 변,37.65999603,127.05127716,13.0,1.0,14.0
ST-2799,4077. 도봉제1교,37.67984772,127.05038452,11.0,0.0,11.0
ST-2849,4078. 원당공원 앞,37.65854645,127.02767944,11.0,0.0,11.0
ST-2967,4080. 창동주공19단지앞 ,37.65250778,127.05227661,1.0,0.0,1.0
ST-3026,4083.도봉아이나라도서관 앞,37.65898895,127.04973602,5.0,1.0,6.0
ST-3050,4084. 도봉동실내스포츠센터,37.68125534,127.05047607,1.0,1.0,2.0
ST-3091,4086. 도봉로 534,37.6529541,127.03754425,0.0,0.0,0.0
ST-3092,4087. 우이교 교차로,37.6432457,127.03160095,0.0,0.0,0.0
ST-3093,4088. 김근태도서관,37.68750763,127.04263306,0.0,0.0,0.0
ST-3119,4089. 동부센트레빌 앞,37.66299057,127.03864288,6.0,4.0,10.0
ST-3175,4090. 녹천교 앞 사거리,37.64564514,127.05459595,6.0,0.0,6.0
ST-3172,4091. 방학역2번출구,37.66922379,127.04441833,4.0,0.0,4.0
ST-3177,4092. 도봉경찰서 교차로,37.65265656,127.05309296,5.0,0.0,5.0
ST-3197,4094.도봉여성센터,37.66334915,127.03045654,5.0,1.0,6.0
ST-2496,4102. 휘경1동주민센터 앞,37.59286499,127.06555939,0.0,15.0,15.0
ST-2497,4103. 휘경sk뷰아파트 앞,37.59383774,127.06781769,34.0,7.0,41.0
ST-2498,4104. 외대앞역 교차로,37.59436417,127.06459808,27.0,12.0,39.0
ST-2499,4105. 서울교통공사사거리 교통섬,37.56324005,127.05799103,9.0,2.0,11.0
ST-2501,4108. 답십리파크자이아파트 앞,37.5676918,127.05789185,33.0,6.0,39.0
ST-2502,4110. 용두롯데캐슬리치아파트 앞,37.57958603,127.03024292,5.0,1.0,6.0
ST-2504,4113. 한국국방연구원 앞,37.59139633,127.04029846,10.0,4.0,14.0
ST-2560,4114. 휘경여중고삼거리,37.58392334,127.06827545,15.0,0.0,15.0
ST-2505,4116. 이문e편한세상아파트 앞,37.60460281,127.06692505,25.0,0.0,25.0
ST-2506,4117. 휘경119안전센터 앞,37.59087372,127.06536102,3.0,0.0,3.0
ST-2507,4121. 서울문화재단 앞,37.57130051,127.03362274,22.0,8.0,30.0
ST-2508,4122. 청계9가교차로 앞,37.57014847,127.02992249,32.0,1.0,33.0
ST-2509,4123. 배봉초교 교차로,37.57846832,127.06689453,17.0,4.0,21.0
ST-3155,4128.  종암초등학교 뒤(새울센스빌),37.58265686,127.03196716,4.0,3.0,7.0
ST-3165,4131. 베네스트 오피스텔 앞,37.57817078,127.03170013,6.0,5.0,11.0
ST-3173,4132. 이문삼익아파트 앞,37.5963974,127.06776428,37.0,0.0,37.0
ST-3198,4133.래미안허브리츠아파트 앞,37.57426071,127.0354538,6.0,10.0,16.0
ST-3206,4134. 제기동 현대아파트 앞,37.57994843,127.0353241,15.0,3.0,18.0
ST-3258,4135. 삼성생명 앞,37.57902145,127.04224396,62.0,6.0,68.0
ST-2649,4152. 상도효성해링턴플레이스,37.50543213,126.94151306,1.0,0.0,1.0
ST-2650,4153. 흑석동효사정앞,37.51120377,126.96128082,1.0,0.0,1.0
ST-2651,4158. 노량진근린공원,37.50680542,126.92850494,2.0,0.0,2.0
ST-2652,4162. 노량진1동 청소년독서실,37.50785828,126.94713593,0.0,1.0,1.0
ST-2653,4167. 구로교 아래,37.48500824,126.90350342,2.0,0.0,2.0
ST-2654,4169. 신대방삼거리,37.49845505,126.92797852,21.0,4.0,25.0
ST-2826,4171. 우성아파트 앞,37.49157715,126.90881348,48.0,8.0,56.0
ST-2827,4173. 중대후문 마을버스정류장,37.50444412,126.95025635,0.0,0.0,0.0
ST-2803,4175. 대방역2번출구,37.51262665,126.92741394,1.0,2.0,3.0
ST-3064,4177. 롯데캐슬 101동 앞,37.50157547,126.94590759,0.0,1.0,1.0
ST-3065,4178. 이수성결교회 옆,37.49814987,126.98368835,4.0,2.0,6.0
ST-3105,4179. 보라매병원역 1번출구,37.49322128,126.9234314,14.0,2.0,16.0
ST-3106,4180. 흑석동주민센터 입구,37.50682831,126.96673584,3.0,4.0,7.0
ST-3117,4181. 보라매공원역 2번출구,37.49582291,126.91781616,4.0,0.0,4.0
ST-2528,4202. 프런트원(공덕역4번출구 앞),37.54585266,126.95259857,11.0,1.0,12.0
ST-2530,4206. 광흥창역5번출구,37.54737854,126.931633,0.0,2.0,2.0
ST-2531,4207. 아만티호텔 앞,37.5573082,126.91885376,0.0,0.0,0.0
ST-2532,4208. 스타벅스(동교동) 앞,37.5566597,126.91986847,3.0,0.0,3.0
ST-2533,4210. 가좌행복주택 앞,37.56949234,126.91184235,12.0,2.0,14.0
ST-2534,4211. 시석빌딩 앞,37.5483017,126.91671753,1.0,1.0,2.0
ST-2535,4212. 한화오벨리스크 앞,37.58332062,126.88156128,3.0,3.0,6.0
ST-2536,4213. 마포구중앙도서관 정문 앞,37.56415558,126.90814972,6.0,1.0,7.0
ST-2537,4214. JTBC 앞,37.57730484,126.8901825,4.0,0.0,4.0
ST-2874,4216. 망원정 앞,37.5500679,126.90480042,21.0,2.0,23.0
ST-2905,4217. 한강공원 망원나들목,37.55557632,126.89688873,85.0,16.0,101.0
ST-2974,4218. 디지털매직스페이스,37.58119965,126.88957977,5.0,0.0,5.0
ST-2975,4220. 신촌 청년주택,37.54985428,126.93203735,0.0,8.0,8.0
ST-2976,4221. 솔리스타오피스텔(공덕동주민센터),37.55015945,126.96052551,0.0,0.0,0.0
ST-3008,4222. 서울디자인고등학교 앞,37.54568481,126.94676971,7.0,3.0,10.0
ST-2977,4224. 서부운전면허시험장,37.57892227,126.882164,35.0,5.0,40.0
ST-2978,4226. 마포프레스티지자이 1,37.55152893,126.94669342,11.0,1.0,12.0
ST-2979,4233. 코오롱아파트사거리,37.56303787,126.9214325,1.0,0.0,1.0
ST-2980,4234. 에스테반,37.54891968,126.95951843,1.0,2.0,3.0
ST-2981,4238. 상암한샘빌딩앞,37.57649231,126.89867401,6.0,0.0,6.0
ST-2983,4240. 아현문화건강센터,37.55235291,126.95147705,0.0,0.0,0.0
ST-3017,4244. 당인리발전소 공원 앞,37.54529572,126.91764832,3.0,0.0,3.0
ST-3019,4246. 상수역새마을금고,37.54758835,126.92464447,0.0,0.0,0.0
ST-3020,4247. 서울서부지방법원등기국앞,37.55184937,126.95478058,3.0,0.0,3.0
ST-3021,4248. 신촌 교보빌딩,37.5560112,126.94034576,0.0,0.0,0.0
ST-2561,4253. 홍은도담도서관,37.60169601,126.94916534,11.0,1.0,12.0
ST-2897,4255. 래미안 루센티아 아파트 108동 앞,37.57515717,126.91744995,0.0,0.0,0.0
ST-2990,4262. 서대문자연사박물관 입구,37.57540131,126.93544006,0.0,0.0,0.0
ST-3033,4264. 홍남교 버스정류장,37.57675552,126.92827606,8.0,0.0,8.0
ST-3034,4265. 안산초등학교 앞,37.57987976,126.95230103,0.0,0.0,0.0
ST-3027,4266.국민연금공단충정로사옥,37.56184769,126.96414948,0.0,0.0,0.0
ST-3051,4267. 서대문역 2번 출구,37.56599045,126.96607208,2.0,0.0,2.0
ST-3062,4269. 연희IC 남측,37.56355667,126.92827606,1.0,1.0,2.0
ST-3139,4270. 우국한마음 아파트 맞은편,37.57913971,126.93450928,11.0,0.0,11.0
ST-3107,4271. 충정로역 1번 출구,37.55942535,126.96305847,0.0,0.0,0.0
ST-3113,4272. 홍남교 사거리,37.57601929,126.92683411,21.0,3.0,24.0
ST-3114,4273. 홍연2교 사거리,37.57716751,126.92906189,2.0,0.0,2.0
ST-3140,4274. 신촌 파랑고래 입구,37.55687714,126.93603516,2.0,0.0,2.0
ST-3202,4275.농협생명본사빌딩 서관,37.56233597,126.96909332,5.0,0.0,5.0
ST-2655,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),37.47171783,127.03888702,5.0,1.0,6.0
ST-2656,4304. 서울고앞,37.48339462,127.00736237,0.0,0.0,0.0
ST-2657,4305. 서일스포츠센터,37.49801636,127.02222443,0.0,8.0,8.0
ST-2658,4306. 서래공원 앞,37.50150681,127.003479,9.0,5.0,14.0
ST-2659,4307. 고투몰 gate 15옆,37.50723267,127.00945282,19.0,11.0,30.0
ST-2662,4310. 염곡동(염통골) 입구,37.46220779,127.04867554,1.0,0.0,1.0
ST-2663,4312. 반포미도2차아파트 옆,37.50320435,127.00653076,5.0,1.0,6.0
ST-2664,4313. 반포종합운동장,37.49979782,126.99646759,14.0,8.0,22.0
ST-2665,4314. 탑성마을 버스정거장 옆,37.45916748,127.05544281,3.0,2.0,5.0
ST-2666,4315. 이투스교육 앞,37.48389053,127.02905273,0.0,1.0,1.0
ST-2667,4316. 고속터미널역 3번출구,37.50365829,127.0059433,15.0,5.0,20.0
ST-2668,4317. 양재근린공원,37.47039795,127.0424118,16.0,10.0,26.0
ST-2669,4318. 방배역 2번 출구,37.48116684,126.99758911,1.0,5.0,6.0
ST-2562,4319. 삼성전자R&D어린이집 뒤,37.46559143,127.02184296,7.0,0.0,7.0
ST-2570,4320. 신영체르니 아파트,37.47901154,127.04144287,1.0,0.0,1.0
ST-2853,4322.서울추모공원 입구,37.45429993,127.04283142,10.0,0.0,10.0
ST-2875,4323. 내곡도서관,37.45199966,127.05391693,0.0,2.0,2.0
ST-2934,4324. 세화고등학교,37.50209427,126.99147034,13.0,0.0,13.0
ST-3009,4327. 몽마르뜨공원입구,37.4928894,127.0026474,6.0,1.0,7.0
ST-2962,4329. SC제일은행 양재동지점 앞,37.48573685,127.03315735,0.0,0.0,0.0
ST-3086,4332. 이수교차로,37.49817276,126.98448181,14.0,4.0,18.0
ST-3144,4333. 서울고등학교 건너편,37.48285294,127.00597382,0.0,0.0,0.0
ST-3157,4334. 인재개발원 데이터센터,37.4801178,127.02180481,8.0,2.0,10.0
ST-3156,4335. 인재개발원 배움관,37.4797554,127.01985168,4.0,2.0,6.0
ST-3180,4336. 서울교육청 교육연수원 앞,37.473423,126.99777222,0.0,1.0,1.0
ST-3181,4337. 우면산등산로 입구,37.47691727,127.00611115,0.0,0.0,0.0
ST-3216,4338.새정이마을버스정류장 앞,37.43474579,127.06594849,3.0,0.0,3.0
ST-3220,4340. 방배래미안아트힐아파트 앞,37.47730637,127.00592041,0.0,0.0,0.0
ST-3221,4341. 영동1교 북단,37.47555923,127.03826141,1.0,0.0,1.0
ST-3257,4343. 헌인릉 입구,37.46066284,127.08129883,3.0,1.0,4.0
ST-2466,4353. 코오롱디지털타워 3차앞,37.54655838,127.04998779,1.0,0.0,1.0
ST-2467,4360. 르노삼성자동차 성수사업소 앞,37.54824448,127.05957794,2.0,0.0,2.0
ST-2468,4362. 행당중학교 후문,37.5540123,127.04154968,2.0,0.0,2.0
ST-2856,4363. 신금호역 2번출구 앞,37.55507278,127.01988983,1.0,0.0,1.0
ST-2787,4367. kt 행당빌딩 앞,37.55862045,127.03435516,4.0,1.0,5.0
ST-2834,4370. 성동교 사거리,37.55141449,127.04475403,0.0,0.0,0.0
ST-3002,4373. 서울숲 지식산업센터,37.54127502,127.04849243,7.0,0.0,7.0
ST-3003,4377. 우영테크노센터 앞,37.54332352,127.05971527,2.0,0.0,2.0
ST-3042,4381. 더스페이스타워 앞,37.55140305,127.04636383,2.0,0.0,2.0
ST-3043,4382. 페코텍글로벌허브빌딩 앞,37.54753494,127.06682587,11.0,0.0,11.0
ST-3044,4383. 푸조비즈타워 앞,37.54808044,127.06461334,10.0,2.0,12.0
ST-3099,4385. 용답동 우체국 주변,37.56168747,127.06151581,23.0,1.0,24.0
ST-3120,4386. 현대자동차 동부서비스센터 주변,37.546978,127.05796814,2.0,0.0,2.0
ST-3121,4387. 성수역 1번출구 주변,37.54555893,127.05336761,0.0,0.0,0.0
ST-3136,4388. 하우스디세종타워 앞,37.54644394,127.05332184,2.0,0.0,2.0
ST-3205,4389. 서울숲역3번출구,37.54255676,127.04423523,1.0,0.0,1.0
ST-3228,4390. 신답역 1번출구,37.57045364,127.04694366,2.0,0.0,2.0
ST-2731,4406. 장곡초등학교 앞,37.61745453,127.04844666,23.0,1.0,24.0
ST-2793,4408. 돌곶이역 앞,37.61131287,127.0575943,26.0,0.0,26.0
ST-2898,4411. 동산어린이공원 앞,37.60623932,127.03466034,29.0,1.0,30.0
ST-2935,4414. 안암역 3번 출구,37.58625031,127.03095245,3.0,1.0,4.0
ST-2970,4415. 미아초교버스승강장,37.61207962,127.02198029,0.0,0.0,0.0
ST-3045,4417. 성북청소년문화의집,37.61566925,127.00876617,0.0,0.0,0.0
ST-3046,4418. 종암동 동덕여대 제2생활관 앞,37.60108948,127.03331757,18.0,1.0,19.0
ST-3038,4419. 성북구 한예종 캠퍼스 본관,37.60665131,127.05618286,8.0,1.0,9.0
ST-3039,4420. 성북구 한예종 캠퍼스 별관,37.60289764,127.05847931,17.0,0.0,17.0
ST-3158,4421. 롯데캐슬클라시아 입구 앞,37.6069603,127.02606964,14.0,0.0,14.0
ST-3203,4423.현대백화점 미아점,37.60884857,127.02845764,11.0,1.0,12.0
ST-2571,4452. 삼성SDS,37.51633835,127.09985352,24.0,1.0,25.0
ST-2572,4453. 위례중앙푸르지오 201동 앞,37.47434616,127.14326477,1.0,0.0,1.0
ST-2619,4454. 위례 포레샤인 1809동 부근,37.48687744,127.1526947,0.0,0.0,0.0
ST-2574,4457. 아산병원 기숙사 부근,37.52478027,127.10913086,64.0,1.0,65.0
ST-2575,4458. 가락2동주민센터 인근,37.49917603,127.12589264,2.0,0.0,2.0
ST-2576,4460. 올림픽훼미리아파트 112동 앞,37.48807144,127.11863708,2.0,1.0,3.0
ST-2577,4461. 한양3차아파트 3동 앞,37.50585175,127.12194061,1.0,0.0,1.0
ST-2578,4462. 가락중학교 앞,37.50223541,127.11728668,0.0,0.0,0.0
ST-2579,4463. 방이역 2번 출구,37.50801468,127.12594604,3.0,0.0,3.0
ST-2580,4464. 올림픽공원 북2문 A,37.52357483,127.12804413,5.0,2.0,7.0
ST-2581,4465. 건영아파트앞 사거리,37.48245621,127.12460327,2.0,0.0,2.0
ST-2583,4468. 가락1동주민센터 ,37.49650955,127.11032867,4.0,2.0,6.0
ST-2584,4469. 거여동 어울림아파트  102동앞,37.49198532,127.14373016,0.0,0.0,0.0
ST-2585,4472. 송파파크데일 1단지 115동 건너편,37.49763107,127.15966797,2.0,1.0,3.0
ST-2586,4473. 마천금호어울림 1차 102동앞,37.49808884,127.15429688,0.0,0.0,0.0
ST-2587,4474. 가락현대 1차 11동 앞,37.49146652,127.12664032,0.0,0.0,0.0
ST-2588,4475. 송파파인타운 4단지 403동,37.48174286,127.12878418,2.0,0.0,2.0
ST-2589,4478. 문정근린공원2,37.4861145,127.12667084,4.0,0.0,4.0
ST-2590,4479. 문정중학교,37.48827362,127.1306839,1.0,1.0,2.0
ST-2591,4480. 가락시장 남1문 사거리,37.49201584,127.11745453,0.0,3.0,3.0
ST-2592,4481. 올림픽공원 북2문 B,37.52397537,127.12751007,11.0,4.0,15.0
ST-2593,4483. 잠실나들목4,37.51632309,127.08434296,10.0,4.0,14.0
ST-2594,4484. 잠실나루역4번출구뒤,37.52080917,127.10362244,0.0,2.0,2.0
ST-2595,4485. 잠실나루역 고가하부,37.51988602,127.1043396,0.0,0.0,0.0
ST-2596,4486. 홈플러스 잠실점,37.51613998,127.103508,4.0,0.0,4.0
ST-2597,4488. 문현중.고등학교 사이,37.48051071,127.12862396,3.0,1.0,4.0
ST-2598,4490. 송파파인타운 10단지 1005동,37.4777832,127.13205719,3.0,4.0,7.0
ST-2599,4491. 장지역 1번출구,37.47953415,127.12678528,17.0,0.0,17.0
ST-2600,4493. 마천사거리 2,37.49900436,127.14694214,13.0,2.0,15.0
ST-2601,4496. 잠실 파크리오 120동 앞,37.51921082,127.10794067,1.0,3.0,4.0
ST-2602,4497. 아시아선수촌아파트 교차로,37.50679016,127.07926941,6.0,5.0,11.0
ST-2603,4499. 세양청마루 101동 앞,37.49236679,127.1365509,0.0,0.0,0.0
ST-2759,4507. 신정제일시장,37.52124786,126.85495758,12.0,1.0,13.0
ST-2760,4508. 유원목동아파트 103동 앞,37.52109528,126.87320709,2.0,0.0,2.0
ST-2761,4509. 서울영상고교 입구,37.52198029,126.85928345,15.0,0.0,15.0
ST-2762,4510. 신정네거리역 교차로,37.52175903,126.85228729,0.0,0.0,0.0
ST-2763,4512. 목동13_14단지 사거리,37.5140686,126.86998749,4.0,3.0,7.0
ST-2764,4514. 목동성당 앞,37.52319717,126.86930084,14.0,1.0,15.0
ST-2765,4515. 동문굿모닝탑,37.51481247,126.86117554,19.0,4.0,23.0
ST-2767,4517. 성보하이드로빌딩,37.52893829,126.83312225,10.0,1.0,11.0
ST-2768,4518. 청기와빌딩,37.52011108,126.84474945,10.0,0.0,10.0
ST-2769,4519. 양원보도육교,37.53924561,126.8237381,41.0,0.0,41.0
ST-2770,4520. 대성유니드아파트,37.52091599,126.84095764,37.0,0.0,37.0
ST-2771,4522. 신곡시장,37.51779556,126.84161377,15.0,0.0,15.0
ST-2772,4523. 구립양천어르신요양센터,37.51351166,126.82681274,14.0,0.0,14.0
ST-2773,4526. 목동아파트2단지 222동 앞,37.53968811,126.87498474,26.0,2.0,28.0
ST-2774,4527. 목동신시가지아파트6단지,37.53684616,126.88475037,31.0,0.0,31.0
ST-2692,4528. 양천구청역 1번출구,37.51292038,126.8667984,6.0,0.0,6.0
ST-2794,4530. 방아다리어린이공원,37.53936005,126.82886505,0.0,0.0,0.0
ST-2844,4531. 목동아파트 613동 앞,37.53315735,126.88408661,22.0,2.0,24.0
ST-2879,4532. 목동현대아파트 후문 앞,37.5221405,126.87805939,4.0,0.0,4.0
ST-2960,4535. 목동12단지 아파트,37.51412201,126.86040497,30.0,2.0,32.0
